blue,green,red,nir,label
0.0724,0.0911,0.1104,0.2355,0
0.1189,0.1335,0.1571,0.2493,0
0.6525,0.4744,0.7222,0.7448,1
0.1584,0.1837,0.2244,0.2752,0
0.5952,0.4286,0.6495,0.7262,1
0.7863,0.574,0.8745,0.7134,1
0.7672,0.5536,0.8187,0.7358,1
0.5951,0.428,0.6526,0.5291,1
0.6544,0.4739,0.7243,0.7639,1
0.217,0.235,0.2688,0.3028,0
0.627,0.45,0.6834,0.7026,1
0.6531,0.474,0.7222,0.7101,1
0.5948,0.4291,0.6539,0.6448,1
0.1594,0.1784,0.2082,0.3183,0
0.1916,0.2155,0.2556,0.2943,0
0.1922,0.2127,0.2576,0.3183,0
0.2318,0.2554,0.2848,0.3259,0
0.162,0.171,0.1921,0.1985,0
0.0616,0.0698,0.0854,0.1556,0
0.0913,0.1166,0.1328,0.2246,0
0.5925,0.4256,0.6516,0.5884,1
0.0843,0.1042,0.1233,0.2429,0
0.1118,0.1229,0.1532,0.2198,0
0.1531,0.171,0.1998,0.2578,0
0.6244,0.4509,0.6836,0.7127,1
0.1606,0.1688,0.1871,0.196,0
0.0606,0.0706,0.0913,0.1743,0
0.6534,0.4731,0.7217,0.7799,1
0.1193,0.1328,0.1585,0.2426,0
0.1543,0.1696,0.198,0.2497,0
0.0944,0.1066,0.1291,0.2102,0
0.1492,0.1511,0.1722,0.2264,0
0.075,0.0889,0.1126,0.1914,0
0.0414,0.0536,0.0673,0.1834,0
0.6533,0.4753,0.7233,0.7734,1
0.6337,0.4572,0.6874,0.6892,1
0.5982,0.428,0.6517,0.571,1
0.1057,0.124,0.144,0.2327,0
0.1388,0.1566,0.1865,0.2345,0
0.1744,0.1862,0.2116,0.3104,0
0.6608,0.4778,0.7274,0.7657,1
0.6224,0.4493,0.6863,0.7383,1
0.6197,0.4459,0.678,0.7126,1
0.104,0.1138,0.1446,0.2232,0
0.1531,0.1796,0.2151,0.2531,0
0.1612,0.1802,0.2225,0.2657,0
0.6556,0.4732,0.726,0.7705,1
0.1703,0.1875,0.2147,0.3114,0
0.5918,0.4257,0.6484,0.6489,1
0.1696,0.183,0.2144,0.2458,0
0.1459,0.1689,0.1997,0.2535,0
0.6222,0.4478,0.6811,0.6163,1
0.0836,0.1117,0.1291,0.2372,0
0.7807,0.5706,0.8774,0.7577,1
0.3379,0.3659,0.416,0.472,0
0.048,0.0626,0.0778,0.1931,0
0.1508,0.1766,0.2085,0.2865,0
0.0694,0.0837,0.1057,0.2264,0
0.0633,0.0765,0.0935,0.1887,0
0.2881,0.3043,0.3307,0.3477,0
0.5225,0.4738,0.5146,0.4601,1
0.0772,0.0959,0.1102,0.2096,0
0.7848,0.5727,0.8658,0.7422,1
0.1072,0.1311,0.1648,0.2398,0
0.624,0.4472,0.6806,0.6857,1
0.5946,0.4276,0.6504,0.6921,1
0.6619,0.4781,0.7299,0.7499,1
0.6499,0.4719,0.7189,0.635,1
0.2227,0.2429,0.2792,0.295,0
0.5948,0.4278,0.6518,0.7045,1
0.0913,0.1105,0.1268,0.2199,0
0.1313,0.1572,0.1894,0.2634,0
0.1248,0.1442,0.1663,0.2513,0
0.6511,0.473,0.7214,0.6641,1
0.6498,0.4733,0.7209,0.6965,1
0.7856,0.574,0.8695,0.6952,1
0.0645,0.0813,0.1008,0.2387,0
0.0797,0.0883,0.1035,0.2151,0
0.1488,0.1658,0.1922,0.3055,0
0.1424,0.1544,0.1817,0.2826,0
0.6196,0.4482,0.6802,0.6877,1
0.1414,0.1626,0.1857,0.2446,0
0.1109,0.1271,0.155,0.2303,0
0.1246,0.1356,0.153,0.1736,0
0.2721,0.295,0.323,0.3588,0
0.233,0.2597,0.2965,0.3279,0
0.0609,0.0767,0.0971,0.2122,0
0.5949,0.429,0.6494,0.6468,1
0.1675,0.1775,0.1985,0.223,0
0.1466,0.1642,0.1851,0.2646,0
0.6561,0.4749,0.7232,0.6174,1
0.6234,0.448,0.6795,0.7288,1
0.7883,0.5741,0.8647,0.7287,1
0.0982,0.1136,0.1338,0.2378,0
0.0945,0.1051,0.1275,0.1915,0
0.2718,0.2946,0.3342,0.3545,0
0.0846,0.1007,0.1206,0.2446,0
0.0587,0.0684,0.0812,0.1637,0
0.1404,0.1624,0.1905,0.2875,0
0.5972,0.4287,0.6499,0.701,1
0.473,0.4453,0.4858,0.4298,1
0.6558,0.4763,0.7255,0.7503,1
0.1215,0.137,0.1687,0.2172,0
0.649,0.4687,0.7172,0.7517,1
0.1643,0.1896,0.2149,0.3127,0
0.6554,0.476,0.7244,0.7639,1
0.0786,0.0972,0.1117,0.2163,0
0.656,0.4746,0.7263,0.7519,1
0.5956,0.428,0.6534,0.6623,1
0.4203,0.4288,0.4376,0.4107,1
0.062,0.0896,0.1064,0.2099,0
0.1017,0.1173,0.1452,0.2249,0
0.3406,0.3702,0.4158,0.4469,0
0.5964,0.4304,0.6518,0.7219,1
0.1227,0.1381,0.167,0.203,0
0.7648,0.5702,0.798,0.6712,1
0.5943,0.4263,0.6522,0.6903,1
0.0674,0.0766,0.0946,0.1841,0
0.3236,0.3425,0.3813,0.3853,0
0.6308,0.4586,0.6974,0.5783,1
0.6357,0.457,0.6882,0.6619,1
0.1117,0.1264,0.1548,0.2344,0
0.5979,0.4292,0.6524,0.7297,1
0.0797,0.088,0.109,0.2008,0
0.1067,0.1223,0.1566,0.2265,0
0.0594,0.0731,0.0929,0.1952,0
0.085,0.0955,0.1151,0.2013,0
0.5965,0.428,0.6507,0.663,1
0.7761,0.5758,0.835,0.719,1
0.1957,0.2154,0.2431,0.2796,0
0.0416,0.0553,0.068,0.1548,0
0.2064,0.2205,0.259,0.2811,0
0.086,0.0914,0.1175,0.1922,0
0.1598,0.1775,0.2094,0.2639,0
0.6245,0.4483,0.6812,0.7242,1
0.5939,0.4272,0.6536,0.6807,1
0.6555,0.4754,0.7274,0.7102,1
0.308,0.3267,0.3709,0.3882,0
0.7835,0.575,0.8599,0.6953,1
0.6196,0.4562,0.6731,0.593,1
0.6338,0.4577,0.6867,0.6756,1
0.6227,0.4491,0.6857,0.7325,1
0.1246,0.135,0.1487,0.1772,0
0.592,0.4242,0.6507,0.6527,1
0.6232,0.4475,0.6831,0.6655,1
0.1386,0.1558,0.1895,0.2581,0
0.6486,0.4732,0.7244,0.7003,1
0.1791,0.2003,0.2411,0.2832,0
0.1737,0.1912,0.2214,0.2492,0
0.5944,0.4288,0.6517,0.7139,1
0.0827,0.0924,0.1183,0.1913,0
0.1403,0.1556,0.1787,0.2394,0
0.6561,0.4764,0.7261,0.7734,1
0.6204,0.4463,0.6797,0.7298,1
0.0769,0.101,0.1255,0.23,0
0.7574,0.5676,0.8074,0.6769,1
0.0981,0.1151,0.1405,0.2388,0
0.1462,0.1648,0.1846,0.2613,0
0.1393,0.1611,0.191,0.2588,0
0.1735,0.1982,0.2369,0.2807,0
0.0469,0.0606,0.0732,0.1744,0
0.1502,0.1719,0.1962,0.2908,0
0.5961,0.427,0.6521,0.5716,1
0.6591,0.4774,0.7281,0.743,1
0.6533,0.4746,0.7239,0.6497,1
0.0512,0.0671,0.0788,0.162,0
0.6617,0.4792,0.7305,0.7609,1
0.167,0.1841,0.2107,0.2541,0
0.0499,0.0598,0.0753,0.1704,0
0.32,0.349,0.3952,0.4578,0
0.654,0.4736,0.7229,0.6076,1
0.596,0.4291,0.6506,0.6558,1
0.6532,0.4747,0.723,0.7698,1
0.2863,0.3015,0.331,0.3486,0
0.6563,0.4743,0.7256,0.7411,1
0.0543,0.0669,0.0858,0.1649,0
0.6491,0.4691,0.7164,0.7466,1
0.2096,0.234,0.2732,0.2991,0
0.0713,0.0829,0.1035,0.1986,0
0.1666,0.1881,0.2155,0.2585,0
0.6572,0.4765,0.7263,0.7562,1
0.0728,0.0878,0.1057,0.2478,0
0.0769,0.0854,0.0989,0.176,0
0.1405,0.1468,0.1836,0.2902,0
0.7385,0.5553,0.7708,0.6783,1
0.2659,0.2834,0.3152,0.3349,0
0.5959,0.4285,0.6537,0.7055,1
0.6511,0.4703,0.7157,0.703,1
0.6556,0.4754,0.7281,0.765,1
0.2074,0.2135,0.2436,0.3017,0
0.6502,0.4738,0.7228,0.6723,1
0.2516,0.2699,0.3037,0.3577,0
0.7866,0.5727,0.8808,0.7548,1
0.0526,0.0647,0.0824,0.1989,0
0.6559,0.4764,0.7264,0.6361,1
0.5948,0.4312,0.6529,0.7042,1
0.5994,0.4316,0.655,0.7183,1
0.0416,0.0522,0.066,0.1738,0
0.1513,0.1747,0.2063,0.254,0
0.6368,0.4584,0.6896,0.6693,1
0.7459,0.5506,0.7847,0.6868,1
0.055,0.0688,0.0835,0.1795,0
0.0984,0.1123,0.1325,0.2003,0
0.1331,0.1424,0.1634,0.2043,0
0.5939,0.4275,0.6525,0.7298,1
0.6247,0.4494,0.685,0.5902,1
0.2409,0.2561,0.2775,0.3274,0
0.0464,0.0617,0.0757,0.1907,0
0.7865,0.5737,0.8799,0.7894,1
0.7726,0.5578,0.8307,0.7504,1
0.6177,0.4457,0.6374,0.4832,1
0.0847,0.0952,0.1142,0.2335,0
0.7779,0.5695,0.8707,0.7307,1
0.1001,0.1216,0.144,0.2502,0
0.0544,0.0701,0.0846,0.1891,0
0.2676,0.2876,0.3259,0.3407,0
0.6494,0.4689,0.7156,0.656,1
0.1586,0.1814,0.216,0.2627,0
0.1639,0.1762,0.2044,0.2684,0
0.1026,0.1196,0.1411,0.2025,0
0.2293,0.2447,0.2739,0.29,0
0.1023,0.1193,0.1421,0.2416,0
0.1785,0.1907,0.2289,0.256,0
0.1126,0.1283,0.1549,0.2152,0
0.6514,0.4729,0.7227,0.7757,1
0.2238,0.2404,0.2735,0.3607,0
0.6557,0.4744,0.7242,0.7448,1
0.0837,0.1003,0.1234,0.236,0
0.6243,0.4481,0.6815,0.7433,1
0.1569,0.1786,0.2087,0.2966,0
0.0623,0.0736,0.0928,0.1818,0
0.6609,0.479,0.7317,0.7495,1
0.3115,0.3355,0.3835,0.4292,0
0.0455,0.0549,0.068,0.1412,0
0.1234,0.1348,0.158,0.233,0
0.1292,0.1474,0.1765,0.2421,0
0.6527,0.4753,0.7256,0.7665,1
0.5982,0.4297,0.6553,0.7253,1
0.783,0.5703,0.8759,0.7472,1
0.1372,0.1611,0.189,0.2824,0
0.0534,0.0667,0.0836,0.2102,0
0.0685,0.0782,0.0924,0.1626,0
0.3594,0.3645,0.3857,0.4115,1
0.2929,0.3131,0.3505,0.3667,0
0.1813,0.2063,0.241,0.2786,0
0.1139,0.1309,0.1443,0.2505,0
0.1442,0.1591,0.1815,0.2355,0
0.5978,0.4303,0.6531,0.6436,1
0.5924,0.4255,0.6472,0.6811,1
0.6303,0.4571,0.6961,0.5652,1
0.6522,0.473,0.7203,0.7684,1
0.5984,0.4273,0.6507,0.7356,1
0.1543,0.1737,0.2037,0.2978,0
0.7837,0.571,0.8782,0.7558,1
0.0489,0.0634,0.0841,0.1569,0
0.7844,0.5745,0.8704,0.7025,1
0.6575,0.4752,0.7257,0.7557,1
0.2147,0.228,0.2584,0.2795,0
0.4851,0.4514,0.5045,0.4652,1
0.1724,0.1796,0.1957,0.2006,0
0.5921,0.4281,0.6493,0.7026,1
0.6462,0.4704,0.7186,0.618,1
0.4836,0.4613,0.474,0.4148,1
0.0512,0.063,0.0825,0.1645,0
0.7606,0.5567,0.8128,0.7265,1
0.658,0.4747,0.7255,0.7371,1
0.0678,0.0803,0.099,0.2003,0
0.0605,0.0688,0.0872,0.1799,0
0.6514,0.4744,0.7224,0.7624,1
0.6566,0.4771,0.7256,0.7575,1
0.1408,0.1564,0.189,0.2377,0
0.0547,0.067,0.0852,0.1676,0
0.1502,0.1608,0.1769,0.1852,0
0.0727,0.088,0.1104,0.2083,0
0.4203,0.4185,0.432,0.3821,1
0.059,0.0725,0.0882,0.1995,0
0.0358,0.0486,0.0613,0.1145,0
0.0685,0.0779,0.1025,0.2033,0
0.0481,0.0602,0.0691,0.1737,0
0.0991,0.1141,0.1407,0.2224,0
0.0638,0.0758,0.0991,0.1767,0
0.6237,0.4458,0.6772,0.3902,1
0.1778,0.1953,0.2276,0.2695,0
0.6326,0.4591,0.6967,0.5968,1
0.6347,0.4584,0.689,0.7006,1
0.0672,0.0875,0.1005,0.2142,0
0.0494,0.0625,0.0806,0.1591,0
0.1099,0.1267,0.1555,0.2288,0
0.1001,0.1152,0.1388,0.1714,0
0.3259,0.3457,0.3786,0.3862,0
0.0863,0.0933,0.1127,0.1956,0
0.1343,0.1496,0.1801,0.2815,0
0.0493,0.0621,0.0789,0.1659,0
0.1127,0.1406,0.1705,0.2471,0
0.116,0.1359,0.1641,0.2393,0
0.6583,0.4788,0.728,0.7208,1
0.1411,0.1571,0.1937,0.2648,0
0.278,0.2971,0.3185,0.3454,0
0.0644,0.0727,0.0899,0.128,0
0.0512,0.0632,0.0779,0.17,0
0.0822,0.0976,0.1213,0.2186,0
0.0545,0.0681,0.086,0.1782,0
0.6565,0.4756,0.725,0.7287,1
0.6212,0.4473,0.6797,0.638,1
0.1977,0.2278,0.2635,0.3078,0
0.3309,0.3574,0.3975,0.4299,0
0.6308,0.4543,0.6819,0.695,1
0.0492,0.0615,0.0754,0.1778,0
0.058,0.0689,0.0863,0.1643,0
0.1693,0.1885,0.2242,0.2598,0
0.5933,0.4286,0.6514,0.6585,1
0.1574,0.1811,0.2157,0.2833,0
0.7804,0.5689,0.8672,0.7141,1
0.082,0.0973,0.1182,0.2511,0
0.2723,0.2923,0.3183,0.3363,0
0.6488,0.4719,0.7213,0.7007,1
0.1263,0.1403,0.1665,0.2231,0
0.7673,0.5536,0.8222,0.7234,1
0.6493,0.4699,0.7168,0.7454,1
0.0481,0.0585,0.0744,0.1551,0
0.144,0.1602,0.1828,0.2295,0
0.1069,0.1228,0.1488,0.2323,0
0.1262,0.1439,0.1746,0.2582,0
0.7773,0.5743,0.845,0.7077,1
0.7854,0.5751,0.8613,0.7056,1
0.0785,0.0949,0.1161,0.2168,0
0.7823,0.572,0.8742,0.7314,1
0.179,0.1907,0.224,0.3208,0
0.6489,0.4719,0.7171,0.7626,1
0.0516,0.0624,0.0755,0.1731,0
0.0806,0.0899,0.1096,0.2223,0
0.6584,0.4772,0.7265,0.7581,1
0.6533,0.4728,0.7188,0.6177,1
0.0624,0.0766,0.0957,0.1798,0
0.6294,0.4534,0.6836,0.7507,1
0.0701,0.0896,0.1034,0.209,0
0.1244,0.1395,0.166,0.2327,0
0.1353,0.1479,0.1796,0.2185,0
0.1834,0.2005,0.231,0.2775,0
0.1357,0.1505,0.1727,0.2215,0
0.3206,0.3216,0.3234,0.3073,1
0.5909,0.4249,0.6463,0.7058,1
0.6588,0.4775,0.7271,0.6767,1
0.7748,0.5727,0.828,0.6884,1
0.7867,0.5728,0.8658,0.6832,1
0.1503,0.1632,0.1846,0.2201,0
0.1252,0.1444,0.1707,0.2498,0
0.1555,0.1706,0.2004,0.2712,0
0.6494,0.4707,0.7199,0.6561,1
0.5948,0.4276,0.6537,0.6781,1
0.0704,0.085,0.1051,0.219,0
0.0932,0.1046,0.1286,0.1861,0
0.1433,0.1594,0.1991,0.2706,0
0.1761,0.1898,0.2207,0.2658,0
0.1121,0.1256,0.1455,0.2366,0
0.1982,0.2222,0.2686,0.3143,0
0.6502,0.4737,0.7196,0.7032,1
0.1669,0.1817,0.2084,0.3272,0
0.7835,0.5704,0.8654,0.7145,1
0.5966,0.4285,0.6532,0.7101,1
0.0827,0.097,0.1227,0.2324,0
0.1696,0.1822,0.2135,0.259,0
0.1095,0.1266,0.1494,0.1842,0
0.3181,0.3495,0.386,0.429,0
0.0848,0.0978,0.1203,0.223,0
0.3339,0.3416,0.3623,0.3157,1
0.6566,0.4778,0.7283,0.7631,1
0.0997,0.1162,0.1408,0.2148,0
0.593,0.426,0.6496,0.6599,1
0.1692,0.1835,0.2103,0.2157,0
0.6563,0.4737,0.7243,0.7142,1
0.3228,0.3537,0.4028,0.444,0
0.6478,0.4693,0.7167,0.7139,1
0.1009,0.1127,0.1315,0.1918,0
0.1053,0.1204,0.1462,0.2396,0
0.6566,0.4763,0.7275,0.7359,1
0.5915,0.4253,0.6491,0.6889,1
0.175,0.1994,0.2313,0.2706,0
0.6194,0.4457,0.677,0.6585,1
0.6198,0.4475,0.6793,0.7146,1
0.1983,0.2108,0.2519,0.2867,0
0.1413,0.1557,0.1868,0.2647,0
0.657,0.4764,0.7269,0.7611,1
0.5954,0.4281,0.653,0.7172,1
0.1407,0.1663,0.1997,0.2671,0
0.0515,0.0619,0.075,0.1941,0
0.1411,0.1626,0.1912,0.2962,0
0.1969,0.2155,0.2503,0.2933,0
0.1229,0.1499,0.1793,0.269,0
0.6232,0.4481,0.6741,0.7347,1
0.0531,0.0629,0.0765,0.1877,0
0.0501,0.0622,0.08,0.2067,0
0.0837,0.0981,0.1225,0.2062,0
0.146,0.1619,0.1912,0.2964,0
0.0482,0.0633,0.0786,0.1728,0
0.045,0.0591,0.0733,0.1295,0
0.0704,0.0842,0.1033,0.1889,0
0.0647,0.0781,0.0976,0.205,0
0.1666,0.1739,0.1901,0.2004,0
0.6212,0.4481,0.6776,0.6667,1
0.6533,0.473,0.7232,0.7739,1
0.0833,0.1033,0.1267,0.2693,0
0.5943,0.4252,0.6478,0.7002,1
0.0426,0.0649,0.0766,0.1781,0
0.789,0.5752,0.8692,0.699,1
0.0898,0.098,0.1209,0.2028,0
0.1345,0.1436,0.1517,0.1828,0
0.6556,0.473,0.7233,0.658,1
0.5915,0.425,0.6479,0.697,1
0.1275,0.1442,0.1737,0.2351,0
0.2662,0.2935,0.3319,0.3575,0
0.5916,0.4266,0.6488,0.6551,1
0.1822,0.2009,0.2323,0.2578,0
0.0625,0.0711,0.0869,0.1608,0
0.6806,0.5409,0.71,0.6483,1
0.0557,0.0686,0.0798,0.1501,0
0.5943,0.4284,0.6557,0.6828,1
0.7108,0.5083,0.7605,0.6903,1
0.6569,0.4754,0.7243,0.7518,1
0.7864,0.5716,0.8807,0.7916,1
0.043,0.0543,0.0671,0.1727,0
0.5959,0.4272,0.6492,0.6816,1
0.1286,0.1548,0.1831,0.2333,0
0.1352,0.154,0.1812,0.227,0
0.0687,0.0815,0.0973,0.1832,0
0.769,0.5729,0.8451,0.6971,1
0.5928,0.4269,0.6487,0.6123,1
0.636,0.461,0.6914,0.7307,1
0.1973,0.2194,0.2677,0.3042,0
0.626,0.455,0.6802,0.4948,1
0.5939,0.4269,0.6539,0.6629,1
0.0584,0.066,0.0844,0.162,0
0.5926,0.4286,0.6491,0.6318,1
0.6478,0.47,0.7189,0.7182,1
0.1092,0.13,0.1552,0.26,0
0.6528,0.4726,0.7219,0.516,1
0.1457,0.1615,0.1997,0.2631,0
0.2361,0.2537,0.3029,0.2962,0
0.1327,0.1481,0.1691,0.2411,0
0.6519,0.4739,0.7195,0.7092,1
0.085,0.1075,0.1286,0.2504,0
0.6529,0.4735,0.7226,0.71,1
0.6573,0.4756,0.7256,0.7486,1
0.1344,0.1457,0.1715,0.2759,0
0.1172,0.126,0.1455,0.2208,0
0.6565,0.4769,0.7247,0.6788,1
0.1021,0.1226,0.1493,0.2437,0
0.5937,0.4267,0.6515,0.6781,1
0.0555,0.07,0.091,0.1981,0
0.0708,0.0814,0.0996,0.1916,0
0.6505,0.4714,0.7188,0.6836,1
0.1669,0.193,0.2366,0.2765,0
0.5938,0.4262,0.6496,0.6224,1
0.6597,0.4796,0.7302,0.7352,1
0.1431,0.159,0.1913,0.2406,0
0.3308,0.3554,0.398,0.4308,0
0.0984,0.1156,0.1366,0.1975,0
0.6554,0.4748,0.7265,0.7415,1
0.1459,0.1663,0.2035,0.2608,0
0.6339,0.4585,0.6876,0.6779,1
0.6265,0.4479,0.6762,0.4451,1
0.6392,0.4589,0.6869,0.6987,1
0.1901,0.2129,0.2536,0.3047,0
0.6546,0.4751,0.7236,0.6717,1
0.1265,0.1427,0.1633,0.2263,0
0.181,0.1997,0.2454,0.2852,0
0.0565,0.0702,0.0858,0.2282,0
0.0927,0.1015,0.1224,0.2055,0
0.6578,0.4805,0.7295,0.7247,1
0.6487,0.4717,0.7194,0.6513,1
0.2281,0.2296,0.2665,0.2885,0
0.6511,0.4714,0.7218,0.6264,1
0.787,0.5713,0.8779,0.7165,1
0.6498,0.4725,0.7221,0.7223,1
0.1982,0.2256,0.2445,0.352,0
0.1066,0.1264,0.1518,0.257,0
0.6556,0.4744,0.7212,0.7647,1
0.0706,0.0942,0.1119,0.2117,0
0.1028,0.1197,0.1446,0.2462,0
0.1638,0.1879,0.2281,0.2689,0
0.6266,0.4494,0.6849,0.7107,1
0.1501,0.1621,0.1859,0.1902,0
0.5898,0.4269,0.652,0.604,1
0.1341,0.1481,0.1709,0.2464,0
0.5957,0.4269,0.6515,0.7118,1
0.1395,0.1569,0.1907,0.2478,0
0.1434,0.164,0.189,0.2564,0
0.1165,0.1326,0.1651,0.2454,0
0.174,0.1838,0.2163,0.2448,0
0.1527,0.1706,0.1991,0.3037,0
0.6542,0.4749,0.7251,0.7192,1
0.1335,0.1528,0.1813,0.2462,0
0.5933,0.4257,0.6506,0.6528,1
0.2058,0.2295,0.2697,0.2915,0
0.111,0.1282,0.1539,0.2349,0
0.0547,0.0679,0.0839,0.1788,0
0.1786,0.189,0.2142,0.2339,0
0.6198,0.443,0.6698,0.7139,1
0.0996,0.1201,0.1425,0.265,0
0.5957,0.4288,0.6557,0.7156,1
0.6269,0.4485,0.6806,0.6118,1
0.2698,0.2945,0.3368,0.3706,0
0.2077,0.2286,0.266,0.3018,0
0.0862,0.1024,0.1214,0.2239,0
0.3219,0.35,0.4016,0.4426,0
0.1132,0.1352,0.1599,0.232,0
0.062,0.0712,0.0892,0.177,0
0.0872,0.1044,0.1292,0.2199,0
0.0632,0.0711,0.0889,0.168,0
0.1497,0.1695,0.1961,0.2425,0
0.1314,0.1481,0.1777,0.2365,0
0.6505,0.4722,0.719,0.7553,1
0.1419,0.1634,0.2013,0.2435,0
0.6545,0.4729,0.7211,0.5857,1
0.134,0.1484,0.1758,0.2771,0
0.3071,0.3302,0.3597,0.3793,0
0.0561,0.0672,0.0793,0.1806,0
0.6496,0.4704,0.7187,0.7228,1
0.1197,0.1342,0.1531,0.2316,0
0.6339,0.4641,0.6964,0.5554,1
0.6534,0.4748,0.7245,0.6868,1
0.4416,0.4387,0.4588,0.4189,1
0.1051,0.1251,0.1498,0.2329,0
0.1522,0.1712,0.2001,0.2482,0
0.6556,0.4764,0.7245,0.7468,1
0.1562,0.1748,0.2113,0.2485,0
0.0996,0.1149,0.1407,0.2456,0
0.1879,0.2084,0.2439,0.2809,0
0.1476,0.163,0.19,0.2522,0
0.2232,0.2482,0.2898,0.3265,0
0.6575,0.4765,0.7269,0.7494,1
0.6258,0.45,0.6843,0.7003,1
0.6578,0.4791,0.7271,0.756,1
0.1534,0.1756,0.2134,0.2514,0
0.621,0.4465,0.6795,0.6907,1
0.6234,0.4486,0.683,0.7504,1
0.3191,0.3457,0.3895,0.4382,0
0.0831,0.0968,0.1184,0.2228,0
0.1909,0.2143,0.2409,0.3336,0
0.5955,0.4304,0.6542,0.5918,1
0.0397,0.0516,0.0638,0.162,0
0.302,0.3342,0.3816,0.4367,0
0.5943,0.4282,0.6523,0.6745,1
0.6519,0.4726,0.7184,0.6229,1
0.6607,0.4788,0.7293,0.7531,1
0.5966,0.43,0.6542,0.6946,1
0.0525,0.0677,0.0818,0.1728,0
0.0661,0.0816,0.1004,0.1857,0
0.1408,0.1557,0.1837,0.2451,0
0.6591,0.4792,0.7308,0.7573,1
0.5971,0.428,0.6534,0.6274,1
0.5944,0.4266,0.65,0.6617,1
0.2682,0.2891,0.3283,0.3486,0
0.1478,0.1648,0.2012,0.2625,0
0.3235,0.337,0.3562,0.3352,1
0.0857,0.1011,0.1247,0.2422,0
0.6279,0.4563,0.6976,0.5802,1
0.0486,0.059,0.0728,0.1436,0
0.19,0.2131,0.2505,0.2852,0
0.153,0.1797,0.222,0.2669,0
0.0652,0.0746,0.0937,0.1857,0
0.6535,0.4757,0.7245,0.7739,1
0.2429,0.2691,0.3131,0.3286,0
0.0696,0.0799,0.1032,0.1828,0
0.263,0.2825,0.3059,0.3387,0
0.2218,0.2424,0.2714,0.3147,0
0.6535,0.4742,0.7221,0.6535,1
0.1432,0.16,0.1925,0.2641,0
0.1645,0.178,0.2124,0.2624,0
0.1197,0.1377,0.1597,0.2322,0
0.6582,0.4756,0.7271,0.7617,1
0.7863,0.5723,0.8742,0.7409,1
0.0933,0.1069,0.1293,0.2077,0
0.0528,0.0653,0.08,0.1698,0
0.6459,0.4679,0.716,0.6528,1
0.2587,0.2831,0.3096,0.3662,0
0.7606,0.5529,0.8072,0.7367,1
0.215,0.2412,0.272,0.3076,0
0.6519,0.4752,0.725,0.6929,1
0.0568,0.0734,0.0916,0.2009,0
0.6318,0.4581,0.7002,0.5948,1
0.0514,0.0629,0.0789,0.1619,0
0.1471,0.1563,0.174,0.2022,0
0.5948,0.4261,0.6524,0.6199,1
0.0838,0.0941,0.1124,0.1835,0
0.0694,0.0857,0.1049,0.2501,0
0.1394,0.1563,0.1841,0.2614,0
0.6596,0.4784,0.7287,0.7203,1
0.6577,0.4765,0.7277,0.7526,1
0.339,0.3703,0.4117,0.4447,0
0.5989,0.4306,0.6546,0.6527,1
0.6269,0.4529,0.6832,0.5904,1
0.0565,0.0711,0.0803,0.2086,0
0.1908,0.2131,0.2438,0.2687,0
0.2615,0.283,0.3126,0.3429,0
0.0528,0.0673,0.0802,0.2382,0
0.0694,0.0791,0.099,0.1796,0
0.0624,0.0759,0.091,0.2186,0
0.6543,0.4741,0.7251,0.6628,1
0.6566,0.4763,0.7256,0.6891,1
0.1355,0.1558,0.1848,0.2565,0
0.595,0.4275,0.6511,0.6557,1
0.0464,0.0633,0.0778,0.1955,0
0.1342,0.1526,0.1854,0.2563,0
0.0587,0.0669,0.0785,0.1685,0
0.3045,0.3241,0.3555,0.3803,0
0.0707,0.0796,0.0975,0.1857,0
0.6466,0.4698,0.7194,0.6486,1
0.5974,0.4293,0.6524,0.6628,1
0.6478,0.4707,0.7181,0.6975,1
0.1459,0.1712,0.1964,0.2609,0
0.4386,0.4272,0.4491,0.3834,1
0.6506,0.4711,0.7194,0.6838,1
0.658,0.4763,0.7282,0.7651,1
0.6588,0.4777,0.7291,0.7489,1
0.1356,0.151,0.1773,0.2304,0
0.0717,0.083,0.0976,0.1777,0
0.0709,0.0767,0.0993,0.1651,0
0.1793,0.2002,0.2349,0.2748,0
0.0618,0.0756,0.0967,0.1978,0
0.784,0.5726,0.8796,0.7576,1
0.0672,0.0769,0.096,0.2224,0
0.6516,0.4706,0.7197,0.544,1
0.2689,0.2845,0.3126,0.3475,0
0.7819,0.5727,0.8772,0.7386,1
0.5945,0.4277,0.6491,0.6803,1
0.0587,0.0725,0.0837,0.1646,0
0.5949,0.4285,0.6523,0.7158,1
0.6489,0.4704,0.7164,0.7634,1
0.6566,0.4728,0.7246,0.7386,1
0.2219,0.2437,0.2852,0.3176,0
0.6247,0.448,0.682,0.702,1
0.5979,0.4287,0.6523,0.6081,1
0.0472,0.0575,0.0736,0.1908,0
0.5941,0.426,0.6508,0.671,1
0.6612,0.4783,0.7303,0.7561,1
0.0518,0.065,0.0798,0.1697,0
0.2075,0.2201,0.2475,0.2834,0
0.0775,0.0897,0.1088,0.202,0
0.1369,0.1575,0.1839,0.2299,0
0.7841,0.5697,0.8748,0.7403,1
0.594,0.4274,0.6506,0.6924,1
0.0552,0.0713,0.0858,0.1854,0
0.1046,0.1154,0.1405,0.2189,0
0.6525,0.4751,0.724,0.7007,1
0.1736,0.201,0.2348,0.2824,0
0.1917,0.2076,0.2472,0.2662,0
